station_id,datefield,hour,temperature,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,visibility
EGLC,20190522,22,15.5,6.5,55.11,230,12.964,12.964,1017.944,3.858273
EGLC,20190522,23,14.5,6.5,58.65,230,12.038,12.964,1017.944,3.858273
EGLC,20190523,0,14,6,58.52,230,9.26,9.26,1017.944,3.858273
EGLC,20190523,1,13,6,62.46,240,12.038,12.964,1017.944,3.858273
EGLC,20190523,2,12.5,6,64.58,235,11.112,11.112,1017.436,3.858273
EGLC,20190523,3,12,6,66.7,230,12.038,12.964,1016.928,3.858273
EGLC,20190523,4,12,6,66.7,230,11.112,12.964,1016.928,3.858273
EGLC,20190523,5,13,6,62.46,235,13.89,14.816,1017.436,3.858273
EGLC,20190523,6,14.5,6.5,58.65,250,12.964,12.964,1017.944,3.858273
EGLC,20190523,7,15.5,6.5,54.99,245,10.186,11.112,1017.436,3.858273
EGLC,20190523,8,17.5,7,50.13,250,12.038,12.964,1016.928,3.858273
EGLC,20190523,9,19.5,6,41.28,260,10.186,11.112,1016.928,3.858273
EGLC,20190523,10,20.5,6,38.8,280,9.26,11.112,1016.421,3.858273
EGLC,20190523,11,22,7.5,39.23,210,12.964,37.04,1015.913,3.858273
EGLC,20190523,12,23,8,38.18,225,12.038,12.964,1014.897,3.858273
EGLC,20190523,13,23.5,7,34.61,215,13.89,14.816,1014.897,3.858273
EGLC,20190523,14,23.5,6.5,33.5,205,13.89,16.668,1014.389,3.858273
EGLC,20190523,15,24,6,31.34,240,17.594,18.52,1013.881,3.858273
EGLC,20190523,16,23.5,5.5,31.2,230,18.52,18.52,1013.881,3.858273
EGLC,20190523,17,23,4.5,30.01,225,18.52,20.372,1013.881,3.858273
EGLC,20190523,18,21.5,3.5,30.7,225,18.52,37.04,1013.881,3.858273
EGLC,20190523,19,20.5,3.5,32.58,225,14.816,33.336,1014.389,3.858273
EGLC,20190523,20,18.5,5.5,42.52,220,12.964,12.964,1014.897,3.858273
EGLC,20190523,21,17.5,7.5,51.96,230,12.964,12.964,1014.897,3.858273
EGLC,20190523,22,16,7.5,57.06,230,10.186,11.112,1014.897,3.858273
EGLC,20190523,23,15,8,62.92,230,12.038,12.964,1014.897,3.858273
EGLC,20190524,0,15,8,62.92,240,12.038,14.816,1014.897,3.858273
EGLC,20190524,1,14.5,7.5,62.95,270,8.334,9.26,1014.897,3.858273
EGLC,20190524,2,14.5,7.5,62.95,310,6.482,7.408,1015.405,3.858273
EGLC,20190524,3,13.5,7.5,67.16,330,9.26,9.26,1015.913,3.858273
EGLC,20190524,4,13,7,66.91,330,6.482,7.408,1015.913,3.858273
EGLC,20190524,5,13.5,8,69.38,320,7.408,7.408,1016.928,3.858273
EGLC,20190524,6,15,8,62.92,340,8.334,9.26,1016.928,3.858273
EGLC,20190524,7,16,9,63.15,345,10.186,11.112,1016.928,3.858273
EGLC,20190524,8,17.5,9,57.45,325,9.26,9.26,1016.928,3.858273
EGLC,20190524,9,19,8,48.83,305,12.038,12.964,1016.928,3.858273
EGLC,20190524,10,20.5,8,44.51,290,15.742,16.668,1016.928,3.858273
EGLC,20190524,11,21,7.5,41.71,295,15.742,16.668,1016.928,3.858273
EGLC,20190524,12,22,8,40.66,285,17.594,40.744,1016.928,3.858273
EGLC,20190524,13,21,8.5,44.64,295,18.52,20.372,1016.928,3.858273
EGLC,20190524,14,21.5,9,44.79,295,19.446,22.224,1016.421,3.858273
EGLC,20190524,15,21.5,9,44.79,290,18.52,20.372,1015.913,3.858273
EGLC,20190524,16,20.5,9,47.63,295,18.52,18.52,1016.421,3.858273
EGLC,20190524,17,20,10,52.51,285,15.742,16.668,1015.913,3.858273
EGLC,20190524,18,20,10,52.51,295,16.668,16.668,1015.913,3.858273
EGLC,20190524,19,20,10.5,54.32,295,14.816,14.816,1016.928,3.858273
EGLC,20190524,20,16.5,13,79.83,260,15.742,20.372,1016.928,3.280464
EGLC,20190524,21,17,13,77.29,265,6.482,7.408,1017.944,3.858273
EGLC,20190524,22,17,11,67.75,290,11.112,11.112,1017.944,3.858273
EGLC,20190524,23,17,11,67.75,295,9.26,9.26,1017.944,3.858273
EGLC,20190525,0,16.5,10,65.46,295,11.112,11.112,1017.944,3.858273
EGLC,20190525,1,16,10,67.54,290,10.186,11.112,1017.944,3.858273
EGLC,20190525,2,16,10,67.54,300,10.186,11.112,1017.944,3.858273
EGLC,20190525,3,15,10,72.01,300,9.26,12.964,1017.944,3.858273
EGLC,20190525,4,15,10,72.01,295,11.112,11.112,1017.944,3.858273
EGLC,20190525,5,15,10,72.01,295,11.112,12.964,1018.452,3.858273
EGLC,20190525,6,15,11,76.98,310,8.334,9.26,1018.96,3.858273
EGLC,20190525,7,15,11,76.98,300,9.26,11.112,1018.96,3.858273
EGLC,20190525,8,16.5,11,69.97,260,8.334,11.112,1018.96,3.858273
EGLC,20190525,9,18.5,11,61.67,255,15.742,16.668,1018.96,3.858273
EGLC,20190525,10,19,10.5,57.81,280,16.668,16.668,1018.452,3.858273
EGLC,20190525,11,20.5,10,50.94,280,17.594,18.52,1017.944,3.858273
EGLC,20190525,12,21,9.5,47.77,285,18.52,20.372,1017.944,3.858273
EGLC,20190525,13,22,7.5,39.23,290,16.668,16.668,1017.436,3.858273
EGLC,20190525,14,23,7,35.66,275,14.816,14.816,1016.928,3.858273
EGLC,20190525,15,23,5,31.05,310,13.89,14.816,1016.928,3.858273
EGLC,20190525,16,22.5,7.5,38.11,285,18.52,18.52,1016.421,3.858273
EGLC,20190525,17,22,8,40.57,305,13.89,14.816,1015.913,3.858273
EGLC,20190525,18,21.5,9,44.79,290,13.89,14.816,1015.913,3.858273
EGLC,20190525,19,21,9,46.16,290,15.742,16.668,1015.913,3.858273
EGLC,20190525,20,21,10.5,51.07,280,14.816,16.668,1016.928,3.858273
EGLC,20190525,21,20,11,56.13,270,16.668,16.668,1016.928,3.858273
EGLC,20190525,22,20,11,56.13,265,17.594,20.372,1016.928,3.858273
EGLC,20190525,23,19.5,12,61.89,285,17.594,18.52,1016.421,3.858273
EGLC,20190526,0,19,11,59.74,250,13.89,14.816,1015.913,3.858273
EGLC,20190526,1,18,11,63.6,250,14.816,16.668,1015.913,3.858273
EGLC,20190526,2,17.5,11,65.67,235,13.89,14.816,1015.405,3.858273
EGLC,20190526,3,16.5,11,69.97,240,13.89,14.816,1014.897,3.858273
EGLC,20190526,4,16,11,72.2,230,14.816,14.816,1014.389,3.858273
EGLC,20190526,5,16,11,72.2,240,14.816,14.816,1013.881,3.858273
EGLC,20190526,6,16,11,72.2,240,18.52,20.372,1013.881,3.858273
EGLC,20190526,7,17,12,72.38,235,16.668,16.668,1013.881,3.858273
EGLC,20190526,8,18.5,12,65.89,235,21.298,22.224,1013.881,3.858273
EGLC,20190526,9,20,12.5,62.01,255,25.928,25.928,1012.865,3.858273
EGLC,20190526,10,21,13,60.21,245,23.15,25.928,1012.865,3.858273
EGLC,20190526,11,22,13,56.63,250,25.002,25.928,1012.357,3.858273
EGLC,20190526,12,21.5,13,58.42,250,25.928,25.928,1011.849,3.858273
EGLC,20190526,13,20,14,68.35,250,25.002,29.632,1011.849,3.858273
EGLC,20190526,14,19.5,14.5,72.97,245,25.002,42.596,1010.833,3.858273
EGLC,20190526,15,19.5,14.5,72.97,250,21.298,25.928,1010.833,3.858273
EGLC,20190526,16,20,14,68.35,255,24.076,25.928,1010.494,3.858273
EGLC,20190526,17,20,14,68.35,255,20.372,20.372,1010.156,3.858273
EGLC,20190526,18,19,13.5,70.44,255,22.224,24.076,1010.156,3.858273
EGLC,20190526,19,19,13,68.15,250,20.372,22.224,1010.156,3.858273
EGLC,20190526,20,18.5,12.5,68.05,270,20.372,22.224,1010.833,3.858273
EGLC,20190526,21,16.5,10.5,67.65,295,17.594,22.224,1011.849,3.858273
EGLC,20190526,22,15.5,9.5,67.44,305,8.334,9.26,1011.849,3.858273
EGLC,20190526,23,14.5,8,65.01,275,7.408,7.408,1011.849,3.858273
EGLC,20190527,0,14,7.5,64.91,255,9.26,11.112,1011.849,3.858273
EGLC,20190527,1,13.5,8.5,71.73,245,11.112,11.112,1010.833,3.858273
EGLC,20190527,2,13,8,71.64,230,10.186,11.112,1010.833,3.858273
EGLC,20190527,3,12,8,76.5,235,13.89,14.816,1010.833,3.858273
EGLC,20190527,4,12,8,76.5,235,13.89,14.816,1010.833,3.858273
EGLC,20190527,5,12.5,8,74.07,235,15.742,18.52,1010.833,3.858273
EGLC,20190527,6,13,8,71.64,240,14.816,14.816,1010.833,3.858273
EGLC,20190527,7,14,8,67.12,255,17.594,18.52,1010.833,3.858273
EGLC,20190527,8,14.5,7.5,62.8,260,19.446,20.372,1010.833,3.858273
EGLC,20190527,9,16.5,8,57.19,260,21.298,22.224,1010.833,3.858273
EGLC,20190527,10,18.5,7,47.08,260,25.928,27.78,1010.156,3.858273
EGLC,20190527,11,19,6.5,44.09,255,23.15,24.076,1009.648,3.858273
EGLC,20190527,12,18,6,45.32,265,26.854,27.78,1009.14,3.858273
EGLC,20190527,13,18.5,6,43.95,260,25.928,27.78,1009.14,3.858273
EGLC,20190527,14,18.5,6,43.95,270,25.928,25.928,1009.14,3.858273
EGLC,20190527,15,18,5.5,43.8,280,24.076,25.928,1009.14,3.858273
EGLC,20190527,16,18,6,45.32,270,22.224,24.076,1008.632,3.858273
EGLC,20190527,17,18,6,45.32,265,24.076,25.928,1008.124,3.858273
EGLC,20190527,18,17,6,48.28,255,22.224,22.224,1008.124,3.858273
EGLC,20190527,19,17,5.5,46.66,260,21.298,22.224,1008.124,3.858273
EGLC,20190527,20,16,7,55.12,275,25.928,25.928,1008.124,3.858273
EGLC,20190527,21,15,7.5,60.84,260,22.224,24.076,1008.124,3.858273
EGLC,20190527,22,14.5,8,65.02,280,23.15,25.928,1008.124,3.858273
EGLC,20190527,23,14,7,62.69,295,17.594,20.372,1008.124,3.858273
EGLC,20190528,0,12.5,7,69.18,290,16.668,18.52,1008.124,3.858273
EGLC,20190528,1,11.5,8.5,81.98,280,18.52,18.52,1008.124,3.473067
EGLC,20190528,2,12,9,81.87,285,17.594,18.52,1008.124,3.858273
EGLC,20190528,3,11,8,81.74,300,15.742,18.52,1008.124,3.858273
EGLC,20190528,4,11,8,81.74,290,12.038,12.964,1008.632,3.858273
EGLC,20190528,5,11.5,8,79.12,295,13.89,14.816,1009.14,3.858273
EGLC,20190528,6,12,8,76.5,295,14.816,14.816,1009.648,3.858273
EGLC,20190528,7,12.5,8,74.07,290,16.668,18.52,1010.156,3.858273
EGLC,20190528,8,13.5,7,64.8,290,19.446,20.372,1010.156,3.858273
EGLC,20190528,9,14,6.5,60.61,300,19.446,20.372,1010.833,3.858273
EGLC,20190528,10,14.5,7,60.73,300,17.594,18.52,1011.341,3.858273
EGLC,20190528,11,14.5,7.5,62.95,295,20.372,24.076,1011.849,3.858273
EGLC,20190528,12,16.5,7,53.42,290,15.742,16.668,1012.357,3.858273
EGLC,20190528,13,15.5,6.5,55.11,340,14.816,18.52,1012.865,3.858273
EGLC,20190528,14,16,6.5,53.28,335,15.742,16.668,1013.881,3.858273
EGLC,20190528,15,16,7,55.12,360,14.816,14.816,1014.389,3.858273
EGLC,20190528,16,16.5,6.5,51.7,200,12.964,14.816,1014.897,3.858273
EGLC,20190528,17,16,6.5,53.28,50,10.186,11.112,1015.405,3.858273
EGLC,20190528,18,15,7.5,60.84,70,9.26,12.964,1015.913,3.858273
EGLC,20190528,19,14,8,67.12,100,12.964,12.964,1016.928,3.858273
EGLC,20190528,20,13.5,8,69.38,105,10.186,11.112,1017.436,3.858273
EGLC,20190528,21,13,8,71.64,140,8.334,9.26,1017.944,3.858273
EGLC,20190528,22,12.5,9,79.27,140,5.556,7.408,1017.944,3.858273
EGLC,20190528,23,12,9,81.87,180,6.482,9.26,1017.944,3.858273
EGLC,20190529,0,12,8.5,79.19,150,6.482,7.408,1017.944,3.858273
EGLC,20190529,1,11,8.5,84.6,55,7.408,7.408,1018.96,3.858273
EGLC,20190529,2,11.5,9,84.67,90,6.482,7.408,1018.96,3.858273
EGLC,20190529,3,11,9,87.47,100,10.186,11.112,1018.452,3.858273
EGLC,20190529,4,11,9,87.47,130,9.26,9.26,1018.452,3.858273
EGLC,20190529,5,12,9,81.87,100,8.334,9.26,1018.96,3.858273
EGLC,20190529,6,13.5,9.5,76.74,165,10.186,12.964,1018.96,3.858273
EGLC,20190529,7,15.5,8.5,63.17,210,13.89,14.816,1018.96,3.858273
EGLC,20190529,8,16,7,55.12,220,16.668,38.892,1018.96,3.858273
EGLC,20190529,9,17,4.5,43.52,225,18.52,20.372,1018.96,3.858273
EGLC,20190529,10,16,5.5,49.73,230,19.446,20.372,1018.96,3.858273
EGLC,20190529,11,17.5,5.5,45.28,240,20.372,20.372,1018.96,3.858273
EGLC,20190529,12,16.5,5,46.73,240,25.002,25.928,1018.96,3.858273
EGLC,20190529,13,14.5,8,65.3,225,21.298,44.448,1018.96,3.858273
EGLC,20190529,14,13.5,10,79.41,215,19.446,20.372,1018.96,2.895258
EGLC,20190529,15,13,9.5,79.32,205,19.446,20.372,1018.96,3.858273
EGLC,20190529,16,13,10.5,84.82,210,14.816,14.816,1017.944,3.858273
EGLC,20190529,17,13.5,11.5,87.69,210,18.52,18.52,1017.436,3.858273
EGLC,20190529,18,14,12.5,90.72,205,19.446,38.892,1016.928,3.858273
EGLC,20190529,19,15,13,87.83,215,16.668,16.668,1016.928,3.858273
EGLC,20190529,20,15,13.5,90.78,220,16.668,18.52,1016.928,3.858273
EGLC,20190529,21,15.5,13.5,87.88,230,13.89,14.816,1017.436,3.858273
EGLC,20190529,22,16,14,87.92,235,16.668,16.668,1017.436,3.858273
EGLC,20190529,23,16,13,82.37,240,20.372,20.372,1017.944,3.858273
EGLC,20190530,0,16,13,82.37,240,18.52,20.372,1017.944,3.858273
EGLC,20190530,1,16,13,82.37,245,16.668,16.668,1017.944,3.858273
EGLC,20190530,2,16,13,82.37,245,20.372,20.372,1017.944,3.858273
EGLC,20190530,3,16,13,82.37,240,20.372,20.372,1017.944,3.858273
EGLC,20190530,4,16,13,82.37,245,19.446,20.372,1018.96,3.858273
EGLC,20190530,5,16,13,82.37,235,16.668,16.668,1018.96,3.858273
EGLC,20190530,6,17,13,77.29,240,18.52,20.372,1018.96,3.858273
EGLC,20190530,7,18,12,67.95,240,20.372,20.372,1019.976,3.858273
EGLC,20190530,8,19,12,63.82,235,19.446,20.372,1019.976,3.858273
EGLC,20190530,9,20.5,12.5,60.09,240,22.224,22.224,1019.976,3.858273
EGLC,20190530,10,21.5,13,58.42,250,23.15,24.076,1020.992,3.858273
EGLC,20190530,11,23,13,53.29,245,22.224,24.076,1020.992,3.858273
EGLC,20190530,12,22.5,13,54.96,250,25.928,25.928,1020.992,3.858273
EGLC,20190530,13,23.5,13.5,53.42,245,22.224,24.076,1020.992,3.858273
EGLC,20190530,14,24,13,50.17,250,25.928,25.928,1020.992,3.858273
EGLC,20190530,15,23,13,53.29,250,21.298,24.076,1020.992,3.858273
EGLC,20190530,16,23,12,49.9,250,21.298,22.224,1021.5,3.858273
EGLC,20190530,17,22,12.5,54.83,245,22.224,24.076,1022.008,3.858273
EGLC,20190530,18,21.5,13,58.42,240,18.52,18.52,1022.008,3.858273
EGLC,20190530,19,20.5,13,62.12,235,17.594,18.52,1022.008,3.858273
EGLC,20190530,20,19.5,13.5,68.25,235,15.742,16.668,1023.024,3.858273
EGLC,20190530,21,19,13,68.15,230,13.89,14.816,1023.024,3.858273
EGLC,20190530,22,18,11.5,65.78,270,19.446,20.372,1023.532,3.858273
EGLC,20190530,23,17,10,63.38,265,20.372,22.224,1024.04,3.858273
EGLC,20190531,0,16.5,10,65.46,265,18.52,22.224,1023.024,3.858273
EGLC,20190531,1,16,10.5,69.87,240,14.816,16.668,1023.024,3.858273
EGLC,20190531,2,15,11,76.98,225,12.038,12.964,1024.04,3.858273
EGLC,20190531,3,15,11,76.98,230,12.038,12.964,1023.024,3.858273
EGLC,20190531,4,16,11,72.2,240,11.112,11.112,1023.024,3.858273
EGLC,20190531,5,16.5,11,69.97,250,14.816,14.816,1024.04,3.858273
EGLC,20190531,6,17,11,67.75,240,12.964,12.964,1024.04,3.858273
EGLC,20190531,7,17.5,11,65.67,235,15.742,37.04,1024.04,3.858273
EGLC,20190531,8,18,10.5,61.55,235,15.742,16.668,1024.04,3.858273
EGLC,20190531,9,19,11,59.74,225,17.594,18.52,1024.04,3.858273
EGLC,20190531,10,19.5,11,57.94,245,17.594,20.372,1024.04,3.858273
EGLC,20190531,11,19.5,12,61.89,225,17.594,18.52,1024.04,3.858273
EGLC,20190531,12,19.5,11.5,59.98,215,17.594,18.52,1024.04,3.858273
EGLC,20190531,13,20.5,11.5,56.26,225,19.446,20.372,1023.532,3.858273
EGLC,20190531,14,20,12,59.97,210,18.52,20.372,1023.024,3.858273
EGLC,20190531,15,20,12,59.97,215,18.52,18.52,1023.024,3.858273
EGLC,20190531,16,20,11.5,58.05,225,17.594,18.52,1022.516,3.858273
EGLC,20190531,17,20,11,56.13,225,16.668,38.892,1022.008,3.858273
EGLC,20190531,18,20,11.5,58.05,220,15.742,33.336,1022.008,3.858273
EGLC,20190531,19,19.5,11.5,59.86,225,16.668,35.188,1020.992,3.858273
EGLC,20190531,20,18,11.5,65.78,235,15.742,16.668,1022.008,3.858273
EGLC,20190531,21,16.5,10,65.46,235,15.742,16.668,1022.008,3.858273
EGLC,20190531,22,15.5,11,74.59,230,13.89,14.816,1022.008,3.858273
EGLC,20190531,23,15,11,76.98,230,11.112,12.964,1022.008,3.858273
EGLC,20190601,0,14,11,82.12,235,10.186,11.112,1021.5,3.858273
EGLC,20190601,1,14,11,82.12,230,12.038,12.964,1020.992,3.858273
EGLC,20190601,2,13,11,87.65,230,6.482,7.408,1020.992,3.858273
EGLC,20190601,3,13,10,81.99,235,9.26,11.112,1020.992,3.858273
EGLC,20190601,4,13,10,81.99,240,6.482,7.408,1022.008,3.858273
EGLC,20190601,5,14,10,76.82,235,9.26,9.26,1022.008,3.858273
EGLC,20190601,6,15.5,10.5,72.11,240,10.186,12.964,1021.5,3.858273
EGLC,20190601,7,17.5,11,65.67,230,6.482,7.408,1020.992,3.858273
EGLC,20190601,8,19.5,11,57.94,290,5.556,5.556,1020.992,3.858273
EGLC,20190601,9,21.5,11,51.2,140,9.26,9.26,1020.992,3.858273
EGLC,20190601,10,24,9,38.77,195,10.186,29.632,1019.976,3.858273
EGLC,20190601,11,26,6.5,28.8,175,12.038,31.484,1019.976,3.858273
EGLC,20190601,12,26,7.5,30.84,205,13.89,16.668,1018.96,3.858273
EGLC,20190601,13,26.5,9.5,34.27,220,12.038,12.964,1018.452,3.858273
EGLC,20190601,14,26.5,11.5,39.16,210,15.742,16.668,1017.944,3.858273
EGLC,20190601,15,26,11,39.02,205,17.594,18.52,1017.436,3.858273
EGLC,20190601,16,26.5,11.5,39.16,230,17.594,18.52,1016.928,3.858273
EGLC,20190601,17,26,11,39.02,210,15.742,16.668,1015.913,3.858273
EGLC,20190601,18,25,12,44.25,185,12.038,12.964,1015.913,3.858273
EGLC,20190601,19,24,13,50.17,180,9.26,11.112,1015.913,3.858273
EGLC,20190601,20,23,13.5,55.09,170,9.26,11.112,1015.405,3.858273
EGLC,20190601,21,22,14,60.44,150,10.186,11.112,1014.897,3.858273
EGLC,20190601,22,21.5,13,58.42,165,9.26,11.112,1014.897,3.858273
EGLC,20190601,23,20.5,13.5,64.28,140,10.186,11.112,1013.881,3.858273
EGLC,20190602,0,20,13.5,66.19,135,9.26,11.112,1013.373,3.858273
EGLC,20190602,1,19,14,72.74,60,10.186,11.112,1012.865,3.858273
EGLC,20190602,2,19,15,77.6,60,7.408,7.408,1011.849,3.858273
EGLC,20190602,3,19,15,77.6,65,8.334,9.26,1010.833,3.858273
EGLC,20190602,4,19,14.5,75.48,70,4.63,5.556,1010.494,3.858273
EGLC,20190602,5,21,14,64.26,170,12.038,16.668,1010.156,3.858273
EGLC,20190602,6,22.5,14,58.66,165,13.89,14.816,1010.156,3.858273
EGLC,20190602,7,23.5,13.5,53.53,205,13.89,16.668,1010.156,3.858273
EGLC,20190602,8,24,13,50.17,220,15.742,16.668,1009.14,3.858273
EGLC,20190602,9,25.5,11.5,41.64,200,19.446,22.224,1009.14,3.858273
EGLC,20190602,10,26,11,39.1,210,22.224,22.224,1009.14,3.858273
EGLC,20190602,11,26,12,41.69,210,26.854,27.78,1009.14,3.858273
EGLC,20190602,12,27,10.5,35.6,210,22.224,24.076,1008.124,3.858273
EGLC,20190602,13,26.5,9.5,34.27,220,26.854,46.3,1008.124,3.858273
EGLC,20190602,14,25.5,9,35.17,225,25.002,25.928,1008.124,3.858273
EGLC,20190602,15,25,10,38.82,225,24.076,40.744,1009.14,3.858273
EGLC,20190602,16,23.5,12.5,50.13,230,25.928,29.632,1008.124,3.858273
EGLC,20190602,17,22.5,14,58.66,235,25.002,29.632,1008.632,3.858273
EGLC,20190602,18,20.5,14,66.31,230,25.928,25.928,1009.14,3.858273
EGLC,20190602,19,19.5,14,70.54,235,25.928,27.78,1009.14,3.858273
EGLC,20190602,20,18.5,14,75.09,240,22.224,22.224,1009.14,3.858273
EGLC,20190602,21,18,13,72.56,235,19.446,20.372,1010.156,3.858273
EGLC,20190602,22,17,12,72.52,255,20.372,22.224,1010.156,3.858273
EGLC,20190602,23,16,9,63.15,280,17.594,18.52,1010.156,3.858273
EGLC,20190603,0,15,8.5,65.12,255,21.298,24.076,1010.833,3.858273
EGLC,20190603,1,14.5,8,65.02,250,18.52,18.52,1010.833,3.858273
EGLC,20190603,2,14,8,67.12,250,17.594,18.52,1010.833,3.858273
EGLC,20190603,3,13,8,71.64,245,15.742,16.668,1010.833,3.858273
EGLC,20190603,4,13,8,71.64,240,12.964,12.964,1011.849,3.858273
EGLC,20190603,5,13.5,9,74.25,240,15.742,16.668,1011.849,3.858273
EGLC,20190603,6,14.5,9,69.58,255,20.372,20.372,1011.849,3.858273
EGLC,20190603,7,16.5,9,61.2,245,15.742,16.668,1012.357,3.858273
EGLC,20190603,8,17,8,55.37,255,22.224,22.224,1012.865,3.858273
EGLC,20190603,9,18,8,51.98,230,19.446,20.372,1012.865,3.858273
EGLC,20190603,10,19,8,48.83,240,21.298,22.224,1012.865,3.858273
EGLC,20190603,11,19,6,42.66,240,21.298,24.076,1012.865,3.858273
EGLC,20190603,12,20,6.5,41.43,225,20.372,20.372,1011.849,3.858273
EGLC,20190603,13,19.5,7.5,45.84,235,21.298,42.596,1011.849,3.858273
EGLC,20190603,14,20.5,7.5,43.09,215,20.372,44.448,1011.849,3.858273
EGLC,20190603,15,20,7.5,44.37,220,16.668,16.668,1011.849,3.858273
EGLC,20190603,16,20,8,45.88,205,18.52,20.372,1011.849,3.858273
EGLC,20190603,17,19,7.5,47.22,220,19.446,20.372,1011.849,3.858273
EGLC,20190603,18,19,6.5,44.09,230,19.446,20.372,1011.849,3.858273
EGLC,20190603,19,17.5,6,46.8,230,20.372,22.224,1011.849,3.858273
EGLC,20190603,20,16.5,7.5,55.36,225,15.742,18.52,1012.865,3.858273
EGLC,20190603,21,15,8.5,65.12,210,13.89,14.816,1012.865,3.858273
EGLC,20190603,22,14,9,71.83,215,12.964,12.964,1012.865,3.858273
EGLC,20190603,23,13.5,10,79.41,220,9.26,9.26,1012.357,3.858273
EGLC,20190604,0,13,9.5,79.32,205,9.26,9.26,1011.849,3.858273
EGLC,20190604,1,12,10,87.56,225,8.334,9.26,1011.341,3.858273
EGLC,20190604,2,12,10,87.56,210,7.408,9.26,1010.833,3.858273
EGLC,20190604,3,12,10,87.56,170,8.334,9.26,1010.833,3.858273
EGLC,20190604,4,13,10,81.99,95,6.482,7.408,1010.833,3.858273
EGLC,20190604,5,13,9.5,79.32,95,9.26,9.26,1010.156,3.858273
EGLC,20190604,6,14,9,71.83,100,10.186,11.112,1010.156,3.858273
EGLC,20190604,7,15.5,10,69.78,80,12.964,14.816,1009.14,3.858273
EGLC,20190604,8,16,10,67.54,90,17.594,18.52,1008.124,3.858273
EGLC,20190604,9,17,9.5,61.32,100,22.224,24.076,1007.108,3.858273
EGLC,20190604,10,17.5,10,61.44,100,28.706,29.632,1006.092,3.858273
EGLC,20190604,11,15,11.5,79.97,100,25.002,25.928,1005.076,3.473067
EGLC,20190604,12,15,12,82.25,95,28.706,29.632,1004.06,3.858273
EGLC,20190604,13,15,12.5,85.04,105,23.15,27.78,1004.06,3.858273
EGLC,20190604,14,15.5,14,90.83,95,12.964,14.816,1003.044,3.858273
EGLC,20190604,15,16,14.5,90.86,90,9.26,11.112,1002.028,2.895258
EGLC,20190604,16,16.5,15.5,93.81,95,12.038,12.964,1001.013,2.702655
EGLC,20190604,17,18,15,82.62,170,14.816,14.816,1001.013,3.858273
EGLC,20190604,18,18,13.5,75,215,17.594,35.188,1001.013,3.858273
EGLC,20190604,19,16.5,12.5,77.22,220,15.742,16.668,1002.028,3.858273
EGLC,20190604,20,16,11.5,74.67,215,12.038,12.964,1002.028,3.858273
EGLC,20190604,21,15,12,82.25,195,9.26,11.112,1002.028,3.858273
EGLC,20190604,22,14,11.5,84.93,215,10.186,11.112,1002.536,3.858273
EGLC,20190604,23,14,12,87.74,215,12.964,16.668,1002.536,3.858273
EGLC,20190605,0,14,12,87.74,225,12.038,12.964,1003.044,3.858273
EGLC,20190605,1,14,11.5,84.93,220,12.038,12.964,1003.044,3.858273
EGLC,20190605,2,14,12,87.74,205,10.186,11.112,1003.044,3.858273
EGLC,20190605,3,14,11,82.12,205,12.038,12.964,1004.06,3.858273
EGLC,20190605,4,14,11,82.12,230,13.89,14.816,1004.568,3.858273
EGLC,20190605,5,14,10.5,79.47,220,16.668,20.372,1005.076,3.858273
EGLC,20190605,6,14.5,10,74.41,235,15.742,16.668,1005.584,3.858273
EGLC,20190605,7,15,8.5,65.12,230,15.742,16.668,1006.092,3.858273
EGLC,20190605,8,16,8,59.01,245,16.668,16.668,1006.092,3.858273
EGLC,20190605,9,18,7,48.66,235,15.742,16.668,1006.092,3.858273
EGLC,20190605,10,18,7,48.55,255,17.594,18.52,1006.092,3.858273
EGLC,20190605,11,19,6.5,44.09,230,16.668,16.668,1006.092,3.858273
EGLC,20190605,12,19,7.5,47.22,210,18.52,18.52,1006.092,3.858273
EGLC,20190605,13,18,8,51.98,210,15.742,16.668,1006.6,3.858273
EGLC,20190605,14,18,8.5,53.8,210,16.668,18.52,1006.092,3.858273
EGLC,20190605,15,18,8,51.98,220,16.668,16.668,1006.6,3.858273
EGLC,20190605,16,17.5,8,53.67,205,16.668,16.668,1007.108,3.858273
EGLC,20190605,17,17,8,55.37,205,14.816,14.816,1006.6,3.858273
EGLC,20190605,18,17,8.5,57.31,210,14.816,16.668,1006.6,3.858273
EGLC,20190605,19,16,9,63.15,200,14.816,14.816,1007.108,3.858273
EGLC,20190605,20,16,8.5,61.08,210,10.186,11.112,1007.616,3.858273
EGLC,20190605,21,15,8.5,65.12,215,12.038,12.964,1007.616,3.858273
EGLC,20190605,22,14.5,7.5,62.8,245,13.89,14.816,1007.108,3.858273
EGLC,20190605,23,14,8,67.12,240,12.964,12.964,1008.124,3.858273
EGLC,20190606,0,13,8,71.64,230,14.816,14.816,1007.616,3.858273
EGLC,20190606,1,12.5,8,74.07,230,12.964,12.964,1008.124,3.858273
EGLC,20190606,2,12,8,76.5,235,15.742,16.668,1008.124,3.858273
EGLC,20190606,3,11.5,8,79.12,235,11.112,12.964,1008.124,3.858273
EGLC,20190606,4,11,8,81.74,230,10.186,11.112,1009.14,3.858273
EGLC,20190606,5,12,8,76.5,235,13.89,14.816,1009.14,3.858273
EGLC,20190606,6,13.5,8,69.38,245,14.816,14.816,1009.14,3.858273
